102
164
-530,-1113,0.75
-530,-1113,0.75
-530,-1113,0.75
-530,-1113,0.75
-530,-1113,0.75
-530,-1113,0.75
-530,-1113,0.75
-530,-1113,0.75
-530,-1113,0.75
-530,-1113,0.75
-530,-1113,0.75
-530,-1113,0.75
-530,-1113,0.75
-530,-1113,0.75
-530,-1113,0.75
-530,-1113,0.75
-530,-1113,0.75
-530,-1113,0.75
-530,-1113,0.75
-530,-1113,0.75
-530,-1113,0.75
-530,-1113,0.75
-530,-1113,0.75
-530,-1113,0.75
-530,-1113,0.75
-530,-1113,0.75
-530,-1113,0.75
-530,-1113,0.75
-530,-1113,0.75
-530,-1113,0.75
-530,-1113,0.75
-530,-1113,0.75
-530,-1113,0.75
-530,-1113,0.75
-530,-1113,0.75
-530,-1113,0.75
-530,-1113,0.75
-530,-1113,0.75
-530,-1113,0.75
-530,-1113,0.75
-530,-1113,0.75
-530,-1113,0.75
-530,-1113,0.75
-530,-1113,0.75
-530,-1113,0.75
-530,-1113,0.75
-530,-1113,0.75
-530,-1113,0.75
-530,-1113,0.75
-530,-1113,0.75
-530,-1113,0.75
-530,-1113,0.75
-530,-1113,0.75
-530,-1113,0.75
-530,-1113,0.75
-530,-1113,0.75
-530,-1113,0.75
-530,-1113,0.75
-530,-1113,0.75
-530,-1113,0.75
-530,-1113,0.75
