0
87
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
2211,2323,0.75
