0
68
1787,-2442,1.5
1781,-2448,1.5
1775,-2442,1.5
1769,-2436,1.5
1763,-2430,1.5
1757,-2424,1.5
1757,-2418,1.5
1757,-2412,1.5
1758,-2403,1.5
1758,-2403,1.5
1758,-2403,1.5
1758,-2403,1.5
1758,-2403,1.5
1758,-2409,1.5
1752,-2415,1.5
1746,-2421,1.5
1740,-2427,1.5
1740,-2427,1.5
1740,-2427,1.5
1740,-2427,1.5
1740,-2427,1.5
1734,-2433,1.5
1728,-2439,1.5
1722,-2445,1.5
1716,-2451,1.5
1710,-2457,1.5
1704,-2463,1.5
1698,-2463,1.5
1698,-2469,1.5
1692,-2475,1.5
1686,-2481,1.5
1680,-2481,1.5
1674,-2481,1.5
1668,-2487,1.5
1662,-2493,1.5
1656,-2499,1.5
1650,-2493,1.5
1644,-2487,1.5
1644,-2481,1.5
1638,-2475,1.5
1638,-2469,1.5
1638,-2463,1.5
1632,-2457,1.5
1626,-2451,1.5
1620,-2445,1.5
1614,-2439,1.5
1608,-2433,1.5
1602,-2427,1.5
1596,-2421,1.5
1590,-2415,1.5
1584,-2409,1.5
1578,-2403,1.5
1572,-2397,1.5
1578,-2403,1.5
1584,-2409,1.5
1590,-2415,1.5
1596,-2421,1.5
1602,-2427,1.5
1608,-2433,1.5
1614,-2439,1.5
1620,-2445,1.5
1626,-2451,1.5
1632,-2457,1.5
1638,-2463,1.5
1644,-2469,1.5
1650,-2475,1.5
1656,-2481,1.5
1656,-2481,1.5
