0
164
1884,-2443,2.5
1893,-2434,2.5
1902,-2425,2.5
1911,-2416,2.5
1920,-2407,2.5
1929,-2398,2.5
1938,-2389,2.5
1947,-2380,2.5
1956,-2371,2.5
1965,-2362,2.5
1974,-2353,2.5
1983,-2344,2.5
1992,-2335,2.5
2001,-2326,2.5
2010,-2317,2.5
2019,-2308,2.5
2028,-2299,2.5
2028,-2290,2.5
2019,-2281,2.5
2010,-2272,2.5
2001,-2263,2.5
1992,-2254,2.5
1983,-2245,2.5
1974,-2236,2.5
1965,-2236,2.5
1956,-2227,2.5
1947,-2218,2.5
1938,-2218,2.5
1929,-2209,2.5
1920,-2200,2.5
1911,-2191,2.5
1902,-2182,2.5
1893,-2173,2.5
1884,-2164,2.5
1875,-2155,2.5
1866,-2146,2.5
1857,-2137,2.5
1848,-2137,2.5
1839,-2137,2.5
1830,-2128,2.5
1821,-2128,2.5
1821,-2137,2.5
1812,-2137,2.5
1803,-2128,2.5
1803,-2119,2.5
1812,-2110,2.5
1821,-2101,2.5
1830,-2092,2.5
1839,-2083,2.5
1848,-2074,2.5
1839,-2065,2.5
1830,-2056,2.5
1821,-2047,2.5
1812,-2038,2.5
1803,-2029,2.5
1794,-2020,2.5
1785,-2011,2.5
1776,-2002,2.5
1767,-1993,2.5
1758,-1984,2.5
1749,-1975,2.5
1740,-1966,2.5
1731,-1957,2.5
1722,-1948,2.5
1722,-1939,2.5
1722,-1930,2.5
1722,-1921,2.5
1722,-1903,2.5
1722,-1903,2.5
1722,-1903,2.5
1722,-1903,2.5
1722,-1903,2.5
1722,-1903,2.5
1722,-1903,2.5
1722,-1903,2.5
1722,-1903,2.5
1713,-1912,2.5
1704,-1921,2.5
1695,-1930,2.5
1686,-1939,2.5
1677,-1948,2.5
1668,-1957,2.5
1659,-1966,2.5
1650,-1975,2.5
1650,-1984,2.5
1659,-1993,2.5
1668,-2002,2.5
1677,-2011,2.5
1686,-2020,2.5
1695,-2029,2.5
1704,-2029,2.5
1713,-2029,2.5
1722,-2020,2.5
1731,-2011,2.5
1740,-2002,2.5
1749,-1993,2.5
1749,-1984,2.5
1751,-1977,2.5
1751,-1977,2.5
1751,-1977,2.5
1751,-1977,2.5
1751,-1977,2.5
1751,-1977,2.5
1751,-1977,2.5
1751,-1977,2.5
1751,-1977,2.5
1751,-1986,2.5
1751,-1995,2.5
1751,-2004,2.5
1751,-2013,2.5
1742,-2022,2.5
1742,-2031,2.5
1742,-2040,2.5
1742,-2049,2.5
1748,-2066,2.5
1748,-2066,2.5
1748,-2066,2.5
1748,-2066,2.5
1748,-2066,2.5
1748,-2066,2.5
1748,-2066,2.5
1748,-2066,2.5
1748,-2066,2.5
1748,-2057,2.5
1748,-2048,2.5
1757,-2039,2.5
1766,-2039,2.5
1775,-2039,2.5
1784,-2048,2.5
1784,-2057,2.5
1793,-2057,2.5
1802,-2048,2.5
1811,-2048,2.5
1820,-2048,2.5
1829,-2057,2.5
1838,-2066,2.5
1847,-2075,2.5
1856,-2084,2.5
1865,-2093,2.5
1874,-2102,2.5
1883,-2111,2.5
1892,-2111,2.5
1901,-2111,2.5
1910,-2120,2.5
1919,-2129,2.5
1928,-2138,2.5
1937,-2147,2.5
1946,-2156,2.5
1955,-2165,2.5
1964,-2174,2.5
1973,-2183,2.5
1982,-2192,2.5
1991,-2201,2.5
2000,-2210,2.5
2009,-2219,2.5
2018,-2228,2.5
2027,-2237,2.5
2036,-2246,2.5
2045,-2255,2.5
2054,-2255,2.5
2063,-2264,2.5
2072,-2273,2.5
2065,-2280,2.5
2065,-2280,2.5
