0
89
2368,-1850,1.5
2361,-1857,1.5
2354,-1864,1.5
2347,-1871,1.5
2340,-1878,1.5
2333,-1871,1.5
2323,-1874,1.5
2323,-1874,1.5
2323,-1874,1.5
2323,-1874,1.5
2323,-1874,1.5
2323,-1867,1.5
2316,-1860,1.5
2309,-1853,1.5
2302,-1846,1.5
2295,-1839,1.5
2288,-1832,1.5
2281,-1825,1.5
2274,-1818,1.5
2267,-1811,1.5
2260,-1804,1.5
2253,-1797,1.5
2246,-1790,1.5
2239,-1783,1.5
2232,-1776,1.5
2232,-1769,1.5
2232,-1762,1.5
2225,-1755,1.5
2218,-1748,1.5
2211,-1741,1.5
2204,-1741,1.5
2197,-1741,1.5
2190,-1734,1.5
2183,-1727,1.5
2176,-1720,1.5
2169,-1720,1.5
2162,-1727,1.5
2155,-1734,1.5
2148,-1741,1.5
2141,-1748,1.5
2134,-1755,1.5
2127,-1762,1.5
2120,-1769,1.5
2113,-1769,1.5
2106,-1776,1.5
2099,-1776,1.5
2092,-1776,1.5
2085,-1783,1.5
2078,-1790,1.5
2071,-1797,1.5
2064,-1804,1.5
2057,-1804,1.5
2050,-1804,1.5
2043,-1797,1.5
2036,-1790,1.5
2029,-1783,1.5
2022,-1776,1.5
2015,-1769,1.5
2022,-1776,1.5
2029,-1783,1.5
2036,-1790,1.5
2036,-1797,1.5
2043,-1797,1.5
2043,-1797,1.5
2043,-1804,1.5
2050,-1811,1.5
2057,-1818,1.5
2064,-1825,1.5
2071,-1832,1.5
2078,-1839,1.5
2085,-1846,1.5
2092,-1853,1.5
2099,-1860,1.5
2092,-1867,1.5
2085,-1874,1.5
2078,-1881,1.5
2071,-1888,1.5
2064,-1895,1.5
2057,-1902,1.5
2050,-1909,1.5
2043,-1916,1.5
2036,-1923,1.5
2029,-1930,1.5
2022,-1937,1.5
2015,-1930,1.5
2008,-1923,1.5
2001,-1916,1.5
1994,-1923,1.5
1994,-1923,1.5
