93
159
1993,-276,1.5
1993,-276,1.5
1993,-276,1.5
1993,-276,1.5
1993,-276,1.5
1993,-276,1.5
1987,-270,1.5
1983,-266,1.5
1977,-260,1.5
1973,-256,1.5
1967,-250,1.5
1967,-244,1.5
1967,-238,1.5
1967,-230,1.5
1967,-230,1.5
1967,-230,1.5
1967,-230,1.5
1967,-230,1.5
1973,-230,1.5
1979,-224,1.5
1985,-224,1.5
1991,-224,1.5
1997,-218,1.5
2003,-212,1.5
2009,-206,1.5
2015,-200,1.5
2021,-200,1.5
2027,-194,1.5
2033,-188,1.5
2039,-182,1.5
2045,-176,1.5
2051,-170,1.5
2057,-164,1.5
2063,-158,1.5
2069,-158,1.5
2075,-152,1.5
2081,-146,1.5
2087,-140,1.5
2093,-134,1.5
2093,-134,1.5
2093,-134,1.5
2093,-134,1.5
2093,-134,1.5
2093,-128,1.5
2093,-122,1.5
2087,-116,1.5
2081,-110,1.5
2081,-104,1.5
2081,-98,1.5
2075,-92,1.5
2069,-86,1.5
2063,-80,1.5
2069,-86,1.5
2069,-92,1.5
2069,-98,1.5
2075,-104,1.5
2075,-110,1.5
2075,-116,1.5
2075,-122,1.5
2075,-128,1.5
2075,-134,1.5
2075,-140,1.5
2075,-146,1.5
2081,-140,1.5
2081,-146,1.5
2081,-146,1.5
