0
201
-305,-1036,2.5
-305,-1028,2.5
-313,-1020,2.5
-321,-1012,2.5
-329,-1004,2.5
-337,-996,2.5
-345,-996,2.5
-353,-988,2.5
-361,-988,2.5
-369,-980,2.5
-377,-972,2.5
-385,-964,2.5
-393,-956,2.5
-401,-948,2.5
-401,-940,2.5
-393,-932,2.5
-385,-924,2.5
-377,-916,2.5
-369,-908,2.5
-361,-900,2.5
-353,-892,2.5
-353,-884,2.5
-361,-876,2.5
-369,-868,2.5
-369,-860,2.5
-377,-852,2.5
-377,-852,2.5
-385,-844,2.5
-393,-836,2.5
-401,-828,2.5
-409,-820,2.5
-417,-812,2.5
-425,-804,2.5
-433,-796,2.5
-441,-788,2.5
-449,-780,2.5
-457,-772,2.5
-457,-772,2.5
-457,-764,2.5
-465,-756,2.5
-473,-748,2.5
-481,-748,2.5
-481,-756,2.5
-489,-764,2.5
-497,-772,2.5
-505,-780,2.5
-513,-788,2.5
-521,-796,2.5
-529,-796,2.5
-537,-788,2.5
-537,-780,2.5
-537,-772,2.5
-545,-764,2.5
-553,-756,2.5
-561,-748,2.5
-569,-740,2.5
-569,-732,2.5
-577,-732,2.5
-585,-732,2.5
-593,-724,2.5
-601,-716,2.5
-609,-708,2.5
-617,-700,2.5
-625,-692,2.5
-633,-684,2.5
-641,-676,2.5
-649,-668,2.5
-657,-660,2.5
-665,-652,2.5
-673,-644,2.5
-681,-636,2.5
-689,-628,2.5
-697,-620,2.5
-705,-612,2.5
-713,-612,2.5
-721,-604,2.5
-729,-596,2.5
-737,-588,2.5
-745,-580,2.5
-753,-572,2.5
-761,-564,2.5
-769,-556,2.5
-777,-548,2.5
-777,-540,2.5
-769,-532,2.5
-761,-524,2.5
-753,-516,2.5
-745,-508,2.5
-745,-500,2.5
-745,-492,2.5
-737,-484,2.5
-729,-476,2.5
-721,-468,2.5
-713,-460,2.5
-705,-452,2.5
-697,-444,2.5
-689,-436,2.5
-681,-428,2.5
-673,-420,2.5
-665,-412,2.5
-657,-404,2.5
-657,-396,2.5
-657,-388,2.5
-665,-380,2.5
-673,-372,2.5
-681,-364,2.5
-681,-356,2.5
-673,-348,2.5
-665,-348,2.5
-657,-356,2.5
-649,-364,2.5
-641,-372,2.5
-633,-380,2.5
-625,-388,2.5
-617,-396,2.5
-609,-404,2.5
-601,-412,2.5
-593,-420,2.5
-593,-428,2.5
-593,-436,2.5
-601,-444,2.5
-609,-452,2.5
-617,-460,2.5
-625,-468,2.5
-625,-476,2.5
-633,-484,2.5
-633,-492,2.5
-633,-500,2.5
-625,-508,2.5
-617,-516,2.5
-609,-524,2.5
-601,-532,2.5
-593,-540,2.5
-593,-548,2.5
-593,-556,2.5
-601,-556,2.5
-609,-556,2.5
-617,-556,2.5
-625,-564,2.5
-633,-572,2.5
-641,-580,2.5
-649,-588,2.5
-657,-596,2.5
-665,-604,2.5
-673,-604,2.5
-681,-612,2.5
-689,-620,2.5
-697,-628,2.5
-705,-636,2.5
-713,-644,2.5
-721,-652,2.5
-721,-660,2.5
-713,-668,2.5
-705,-668,2.5
-697,-668,2.5
-689,-668,2.5
-681,-660,2.5
-673,-660,2.5
-673,-660,2.5
-681,-668,2.5
-689,-676,2.5
-697,-684,2.5
-697,-692,2.5
-705,-692,2.5
-713,-700,2.5
-721,-708,2.5
-729,-716,2.5
-737,-724,2.5
-745,-732,2.5
-753,-732,2.5
-761,-732,2.5
-769,-724,2.5
-769,-716,2.5
-777,-708,2.5
-785,-700,2.5
-793,-692,2.5
-801,-684,2.5
-809,-676,2.5
-817,-668,2.5
-825,-660,2.5
-833,-660,2.5
-833,-660,2.5
-825,-660,2.5
-817,-652,2.5
-809,-644,2.5
-801,-636,2.5
-793,-628,2.5
-785,-620,2.5
-777,-612,2.5
-769,-604,2.5
-761,-596,2.5
-753,-588,2.5
-745,-580,2.5
-737,-580,2.5
-729,-588,2.5
-721,-596,2.5
-713,-604,2.5
-713,-612,2.5
-721,-620,2.5
-730,-620,2.5
-730,-620,2.5
