0
187
-1996,2474,2.5
-1988,2466,2.5
-1980,2458,2.5
-1972,2450,2.5
-1964,2442,2.5
-1964,2434,2.5
-1964,2426,2.5
-1964,2418,2.5
-1964,2410,2.5
-1964,2402,2.5
-1964,2394,2.5
-1956,2386,2.5
-1956,2378,2.5
-1956,2370,2.5
-1962,2355,2.5
-1962,2355,2.5
-1962,2355,2.5
-1962,2355,2.5
-1962,2355,2.5
-1962,2355,2.5
-1962,2355,2.5
-1962,2355,2.5
-1962,2355,2.5
-1954,2355,2.5
-1946,2347,2.5
-1946,2347,2.5
-1954,2347,2.5
-1962,2339,2.5
-1970,2331,2.5
-1978,2323,2.5
-1986,2315,2.5
-1994,2315,2.5
-2002,2315,2.5
-2010,2315,2.5
-2018,2315,2.5
-2026,2323,2.5
-2034,2331,2.5
-2042,2339,2.5
-2050,2347,2.5
-2058,2355,2.5
-2066,2363,2.5
-2074,2371,2.5
-2074,2379,2.5
-2082,2387,2.5
-2090,2395,2.5
-2098,2403,2.5
-2098,2411,2.5
-2090,2419,2.5
-2082,2427,2.5
-2074,2435,2.5
-2066,2435,2.5
-2058,2435,2.5
-2050,2435,2.5
-2042,2443,2.5
-2034,2451,2.5
-2026,2459,2.5
-2026,2459,2.5
-2026,2451,2.5
-2018,2443,2.5
-2010,2435,2.5
-2002,2427,2.5
-1994,2419,2.5
-1986,2419,2.5
-1986,2419,2.5
-1978,2427,2.5
-1970,2435,2.5
-1962,2443,2.5
-1954,2451,2.5
-1946,2459,2.5
-1938,2467,2.5
-1930,2475,2.5
-1922,2483,2.5
-1914,2491,2.5
-1906,2491,2.5
-1898,2483,2.5
-1890,2475,2.5
-1882,2467,2.5
-1874,2459,2.5
-1866,2451,2.5
-1858,2443,2.5
-1850,2435,2.5
-1842,2427,2.5
-1842,2427,2.5
-1834,2419,2.5
-1826,2411,2.5
-1826,2411,2.5
-1818,2419,2.5
-1810,2427,2.5
-1802,2427,2.5
-1794,2427,2.5
-1786,2419,2.5
-1778,2411,2.5
-1770,2411,2.5
-1762,2411,2.5
-1754,2411,2.5
-1746,2411,2.5
-1738,2419,2.5
-1738,2427,2.5
-1730,2435,2.5
-1722,2443,2.5
-1714,2451,2.5
-1714,2459,2.5
-1714,2467,2.5
-1714,2475,2.5
-1722,2483,2.5
-1730,2483,2.5
-1738,2483,2.5
-1746,2483,2.5
-1754,2483,2.5
-1762,2483,2.5
-1770,2483,2.5
-1778,2475,2.5
-1778,2467,2.5
-1770,2459,2.5
-1762,2451,2.5
-1754,2443,2.5
-1746,2435,2.5
-1738,2427,2.5
-1738,2419,2.5
-1730,2411,2.5
-1722,2403,2.5
-1714,2403,2.5
-1706,2411,2.5
-1698,2419,2.5
-1690,2419,2.5
-1682,2419,2.5
-1674,2419,2.5
-1666,2419,2.5
-1658,2427,2.5
-1650,2435,2.5
-1642,2443,2.5
-1634,2451,2.5
-1626,2459,2.5
-1618,2467,2.5
-1610,2475,2.5
-1602,2483,2.5
-1602,2491,2.5
-1594,2499,2.5
-1594,2491,2.5
-1586,2483,2.5
-1578,2475,2.5
-1570,2467,2.5
-1562,2459,2.5
-1554,2451,2.5
-1546,2443,2.5
-1538,2435,2.5
-1530,2427,2.5
-1522,2419,2.5
-1522,2411,2.5
-1522,2403,2.5
-1514,2395,2.5
-1514,2395,2.5
-1522,2395,2.5
-1530,2403,2.5
-1538,2403,2.5
-1546,2411,2.5
-1554,2419,2.5
-1562,2427,2.5
-1570,2435,2.5
-1578,2443,2.5
-1586,2451,2.5
-1586,2459,2.5
-1594,2467,2.5
-1602,2475,2.5
-1610,2483,2.5
-1618,2483,2.5
-1626,2475,2.5
-1626,2475,2.5
-1618,2467,2.5
-1610,2459,2.5
-1602,2451,2.5
-1602,2451,2.5
-1602,2451,2.5
-1610,2451,2.5
-1618,2451,2.5
-1626,2451,2.5
-1634,2451,2.5
-1642,2451,2.5
-1650,2459,2.5
-1658,2467,2.5
-1666,2475,2.5
-1674,2483,2.5
-1682,2491,2.5
-1690,2499,2.5
-1698,2491,2.5
-1691,2484,2.5
-1691,2484,2.5
