121
159
1160,2017,1.5
1160,2017,1.5
1160,2017,1.5
1160,2017,1.5
1160,2017,1.5
1160,2017,1.5
1162,2017,1.5
1168,2023,1.5
1174,2029,1.5
1180,2035,1.5
1186,2035,1.5
1192,2041,1.5
1198,2047,1.5
1204,2053,1.5
1204,2059,1.5
1198,2065,1.5
1192,2065,1.5
1198,2059,1.5
1204,2053,1.5
1210,2047,1.5
1216,2041,1.5
1222,2035,1.5
1228,2029,1.5
1234,2023,1.5
1240,2017,1.5
1246,2011,1.5
1252,2017,1.5
1258,2023,1.5
1264,2029,1.5
1270,2035,1.5
1276,2041,1.5
1282,2047,1.5
1288,2041,1.5
1294,2035,1.5
1300,2041,1.5
1306,2035,1.5
1300,2041,1.5
1300,2041,1.5
